pack_id,tube_id,particle_id,id,ore_type,rm_number,density_bin,created_at,density_g_per_cm3,volume_cm3,weight_g,axis_length_mm,volume_normalised_magnetic_susceptibility,weight_normalised_magnetic_susceptibility,photo_url
30,TUBE-07,RT-XRM43971-0342,469,HGM,RM43971,1190577,2025-02-04T04:30:15.926134,4.659,0.2211,1.0303,12.88,0.008574702246344037,1.8401112944449837e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0342/20250305084748
30,TUBE-07,RT-XRM43971-0348,470,HGM,RM43971,1190577,2025-02-04T04:35:04.664888,5.1327,0.129,0.6619,11.85,0.008142635658914729,1.5869466686810694e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0348/20250305093157
30,TUBE-07,RT-XRM43971-0358,471,HGM,RM43971,1190579,2025-02-04T04:48:15.838707,4.7209,0.2495,1.1781,13.75,0.0019831563126252506,4.19996180290298e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0358/20250305103021
30,TUBE-07,RT-XRM43971-0349,472,HGM,RM43971,1190577,2025-02-04T04:36:47.982538,4.7678,0.1525,0.7269,10.14,0.0017439999999999999,3.6588251478882935e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0349/20250305093901
30,TUBE-07,RT-XRM43971-0360,473,HGM,RM43971,1190579,2025-02-04T04:49:41.070035,4.312,0.2635,1.1361,16.23,0.0015247722960151802,3.536462459290555e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0360/20250305103949
30,TUBE-07,RT-XRM43971-0351,474,HGM,RM43971,1190577,2025-02-04T04:38:49.328115,4.38,0.2209,0.9676,14.08,0.0018916342236306022,4.318540719305499e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0351/20250305095753
30,TUBE-07,RT-XRM43971-0359,475,HGM,RM43971,1190579,2025-02-04T04:48:59.477271,4.7631,0.2417,1.1512,13.03,0.004592304509722797,9.641765114662961e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0359/20250305103454
30,TUBE-07,RT-XRM43971-0341,476,HGM,RM43971,1190574,2025-02-04T04:23:13.507055,5.0502,0.0975,0.4926,10.47,0.008804282051282052,1.742625862768981e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0341/20250305084115
30,TUBE-07,RT-XRM43971-0357,477,HGM,RM43971,1190579,2025-02-04T04:47:33.326080,4.6054,0.2943,1.3554,14.97,0.004396420885717522,9.546013476956373e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0357/20250305102417
30,TUBE-07,RT-XRM43971-0446,478,SHL,RM43971,1190562,2025-01-30T05:11:21.173377,3.1781,0.1343,0.4268,11.54,0.0008627450980392157,2.7147766323024053e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0446/20250224160141
30,TUBE-07,RT-XRM43971-0448,479,SHL,RM43971,1190567,2025-02-06T04:07:14.632866,3.4457,0.2151,0.741,14.22,0.0007149697814969781,2.075438596491228e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0448/20250224160907
30,TUBE-07,RT-XRM43971-0447,480,SHL,RM43971,1190562,2025-02-06T03:57:54.489264,2.8297,0.1151,0.3256,12.12,0.00010251954821894005,3.624078624078624e-08,http://130.56.245.232/photo360/v1/RT-XRM43971-0447/20250224160529
30,TUBE-07,RT-XRM43971-0444,481,SHL,RM43971,1190562,2025-02-06T03:58:57.909116,3.1969,0.1542,0.4928,10.97,0.0005033398184176393,1.5749797077922073e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0444/20250224130516
30,TUBE-07,RT-XRM43971-0449,482,SHL,RM43971,1190564,2025-02-06T04:03:18.918473,3.8844,0.0939,0.3649,8.82,0.001159531416400426,2.983831186626473e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0449/20250224161405
30,TUBE-07,RT-XRM43971-0441,483,GOE,RM43971,1190569,2025-01-30T05:17:45.849992,4.0705,0.1228,0.4998,10.7,0.0015224484256243214,3.7406295851674006e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0441/20250224125330
30,TUBE-07,RT-XRM43971-0442,484,SHL,RM43971,1190560,2025-02-06T03:54:23.415577,3.567675,0.070581,0.2518,9.6,0.0018324100442517577,5.13635160180037e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0442/20250224125716
30,TUBE-07,RT-XRM43971-0443,485,SHL,RM43971,1190562,2025-02-06T03:59:48.358466,3.4631,0.1179,0.4083,12.09,0.0009548487418716426,2.757204669768961e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0443/20250224130128
31,TUBE-01,RT-XRM43971-0434,486,GMO,RM43971,1190577,2025-02-05T22:42:42.225555,4.5965,0.1785,0.8204,11.26,0.0028352194211017745,6.168779457175362e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0434/20250224123343
31,TUBE-01,RT-XRM43971-0425,487,GOE,RM43971,1190577,2025-02-05T22:15:23.301077,4.188,0.265,1.1097,12.93,0.0015835,3.781449941425611e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0425/20250224120525
31,TUBE-01,RT-XRM43971-0426,488,GOE,RM43971,1190569,2025-02-05T22:19:37.062230,4.023448,0.086668,0.3487,10.08,0.00138013261334441,3.4302647930408177e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0426/20250224120919
31,TUBE-01,RT-XRM43971-0422,489,GOE,RM43971,1190577,2025-02-05T22:05:57.299551,3.937043,0.325041,1.2797,15.07,0.0014735679498893985,3.742830350863484e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0422/20250224120053
31,TUBE-01,RT-XRM43971-0427,490,GMO,RM43971,1190574,2025-02-05T22:22:14.519745,4.2923,0.1738,0.746,11.38,0.0015489835059455312,3.6087578194816803e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0427/20250224121310
31,TUBE-01,RT-XRM43971-0437,491,GOL,RM43971,1190560,2025-02-05T22:53:09.599444,4.040973,0.065579,0.265,9.5,0.002821533316051378,6.982389937106918e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0437/20250224124529
31,TUBE-01,RT-XRM43971-0433,492,GMO,RM43971,1190577,2025-02-05T22:38:49.209062,4.4449,0.1607,0.7143,11.05,0.004299958514830947,9.673853189602873e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0433/20250224122923
31,TUBE-01,RT-XRM43971-0436,493,GMO,RM43971,1190583,2025-02-05T22:51:12.039025,4.900955,0.202615,0.993,9.62,0.00214549761863633,4.377744209466264e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0436/20250224124137
31,TUBE-01,RT-XRM43971-0429,494,GMO,RM43971,1190574,2025-01-30T05:14:29.025600,4.3451,0.1787,0.7766,12.7,0.001477187091960455,3.3990900506481244e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0429/20250224122124
31,TUBE-01,RT-XRM43971-0440,495,GOL,RM43971,1190569,2025-02-06T03:52:56.649736,3.9511,0.1065,0.4209,8.22,0.0020355868544600936,5.150629603231171e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0440/20250224124923
31,TUBE-01,RT-XRM43971-0435,496,GMO,RM43971,1190577,2025-02-05T22:45:25.859524,4.261,0.2249,0.9584,10.86,0.0017751889728768342,4.1656928213689484e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0435/20250224123752
31,TUBE-01,RT-XRM43971-0428,497,GMO,RM43971,1190574,2025-02-05T22:25:01.996179,4.3254,0.137,0.5926,11.15,0.0021262043795620437,4.915457306783665e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0428/20250224121653
31,TUBE-01,RT-XRM43971-0432,498,GMO,RM43971,1190577,2025-02-05T22:34:12.477250,4.5077,0.2195,0.9893,13.25,0.0024083257403189067,5.343449914080663e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0432/20250224122515
31,TUBE-01,RT-XRM43971-0500,499,GOV,RM43971,1190572,2025-02-06T04:12:34.347388,4.121,0.1314,0.5413,10.89,0.00139142567224759,3.377671038857072e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0500/20250225083024
31,TUBE-01,RT-XRM43971-0501,500,GOV,RM43971,1190577,2025-02-06T04:15:03.713822,4.1749,0.2291,0.9564,9.8,0.0023249818128910226,5.569357312142758e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0501/20250225083431
31,TUBE-01,RT-XRM43971-0503,501,GOV,RM43971,1190579,2025-02-06T04:18:35.929598,4.1371,0.0994,0.4113,9.76,0.0013818913480885312,3.339654753221493e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0503/20250225083906
31,TUBE-01,RT-XRM43971-0504,502,GOV,RM43971,1190579,2025-02-06T04:19:30.444189,4.1053,0.1988,0.816,14.83,0.0014111670020120724,3.437990196078432e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0504/20250225084432
31,TUBE-01,RT-XRM43971-0508,503,GMO,RM43971,1190579,2025-02-06T04:27:22.179693,4.561906,0.232644,1.0613,13.45,0.0017293948407581254,3.7909482081723677e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0508/20250225090759
31,TUBE-01,RT-XRM43971-0506,504,GMO,RM43971,1190579,2025-02-06T04:23:28.201923,4.4653,0.1633,0.7292,16.5,0.0016987752602571954,3.804306088864509e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0506/20250225085423
31,TUBE-01,RT-XRM43971-0510,505,GOC,RM43971,1190572,2025-02-06T05:03:02.665879,4.395558,0.216765,0.9528,11.5,0.00508300079194827,1.1563986845787854e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0510/20250225091852
31,TUBE-01,RT-XRM43971-0509,506,GMO,RM43971,1190579,2025-02-06T04:22:15.538530,4.4793,0.1718,0.7697,12.56,0.00480197904540163,1.0718201896842926e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0509/20250225091334
31,TUBE-01,RT-XRM43971-0507,507,GMO,RM43971,1190579,2025-02-06T04:25:58.916357,4.4549,0.2141,0.9537,15.28,0.0020202864704966525,4.535423438537625e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0507/20250225090240
31,TUBE-01,RT-XRM43971-0519,508,GOC,RM43971,1190577,2025-01-30T05:28:04.429852,4.5942,0.3644,1.6743,15.09,0.0024360958653494333,5.301996854406817e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0519/20250225101303
31,TUBE-01,RT-XRM43971-0516,509,GOC,RM43971,1190574,2025-02-06T05:09:15.454741,4.098,0.2041,0.8362,12.5,0.0013991997386901846,3.4151718089771187e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0516/20250225094723
31,TUBE-01,RT-XRM43971-0518,510,GMI,RM43971,1190567,2025-01-30T05:29:42.732749,3.979,0.0957,0.3808,9.81,0.0014551375827237896,3.6569502801120446e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0518/20250225095841
31,TUBE-01,RT-XRM43971-0520,511,GOC,RM43971,1190577,2025-02-06T05:16:04.977500,4.0506,0.2543,1.0301,13.08,0.001362485253637436,3.363556936219785e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0520/20250225101830
31,TUBE-01,RT-XRM43971-0517,512,GOC,RM43971,1190574,2025-02-06T05:10:08.129797,4.1037,0.1612,0.6616,13.3,0.0013983250620347393,3.407043530834341e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0517/20250225095333
32,TUBE-02,RT-XRM43971-0522,513,GOC,RM43971,1190577,2025-02-06T05:15:37.411550,4.4085,0.4218,1.8596,15.8,0.002312027817290975,5.244210224421022e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0522/20250225102339
32,TUBE-02,RT-XRM43971-0511,514,GOC,RM43971,1190572,2025-02-06T05:03:52.747631,4.0483,0.2363,0.9565,15.5,0.001370825222175201,3.386576058546785e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0511/20250225092524
32,TUBE-02,RT-XRM43971-0512,515,GOC,RM43971,1190572,2025-02-06T05:05:23.096511,4.2759,0.1001,0.428,10.3,0.0014064269064269065,3.2893302180685354e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0512/20250225093109
32,TUBE-02,RT-XRM43971-0514,516,GOC,RM43971,1190574,2025-01-30T05:27:35.969925,3.773543,0.417274,1.5746,18.28,0.0015659894138304006,4.1499216732291793e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0514/20250225093734
32,TUBE-02,RT-XRM43971-0515,517,GOC,RM43971,1190574,2025-02-06T05:08:05.167575,4.1586,0.2473,1.0285,15.2,0.0013509233050276318,3.2482579808783015e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0515/20250225094224
32,TUBE-02,RT-XRM43971-0523,518,GMI,RM43971,1190567,2025-02-06T05:13:29.533031,4.2185,0.1432,0.6041,13.03,0.0017039571694599626,4.039176736743365e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0523/20250225102847
32,TUBE-02,RT-XRM43971-0530,519,GOS,RM43971,1190572,2025-02-07T03:22:48.776600,3.770554,0.41063,1.5483,19.95,0.0013864001655992013,3.6769198475747597e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0530/20250225105352
32,TUBE-02,RT-XRM43971-0526,520,GMI,RM43971,1190574,2025-02-06T05:18:12.463843,4.1856,0.2055,0.8601,13.95,0.0015264882400648824,3.6471728093632523e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0526/20250225103842
32,TUBE-02,RT-XRM43971-0527,521,GMI,RM43971,1190577,2025-02-06T05:22:55.254940,4.396821,0.317525,1.3961,11.92,0.003309345720809385,7.526681469808754e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0527/20250225104306
32,TUBE-02,RT-XRM43971-0524,522,GMI,RM43971,1190572,2025-02-06T05:20:07.890718,4.273486,0.510521,2.1817,19.32,0.0020109522102584095,4.7056576675681044e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0524/20250225103313
32,TUBE-02,RT-XRM43971-0529,523,GOS,RM43971,1190572,2025-02-07T03:23:52.099711,4.0169,0.415,1.6672,16.54,0.0013646425702811243,3.3968730006397946e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0529/20250225104832
32,TUBE-02,RT-XRM43971-0531,524,GOS,RM43971,1190574,2025-02-06T05:25:11.078434,4.0267,0.1852,0.7459,12.1,0.001399334053275738,3.4744156946865086e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0531/20250225105847
32,TUBE-02,RT-XRM43971-0539,525,SHF,RM43971,1190560,2025-02-06T03:55:38.364536,2.843722,0.069347,0.1972,12.07,0.0010991679524709071,3.8653144016227186e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0539/20250225121428
32,TUBE-02,RT-XRM43971-0534,526,BIF,RM43971,1190577,2025-02-06T21:37:06.247545,5.1209,0.2288,1.1714,12.13,0.006118298368298368,1.1950372773319673e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0534/20250225111836
32,TUBE-02,RT-XRM43971-0538,527,CHG,RM43971,1190564,2025-02-06T05:28:03.749002,2.8525,0.1153,0.329,9.57,7.882914137033825e-05,2.7626139817629178e-08,http://130.56.245.232/photo360/v1/RT-XRM43971-0538/20250225113814
32,TUBE-02,RT-XRM43971-0532,528,BPO,RM43971,1190569,2025-02-06T05:24:33.496924,3.8962,0.1548,0.6031,10.84,0.0013093023255813954,3.360636710329962e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0532/20250225110432
32,TUBE-02,RT-XRM43971-0536,529,BIF,RM43971,1190577,2025-02-06T21:42:32.192356,4.4115,0.2192,0.967,11.9,0.0020614833159541186,4.6729797606736593e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0536/20250225112855
32,TUBE-02,RT-XRM43971-0533,530,BPO,RM43971,1190567,2025-02-06T05:26:44.545630,3.6798,0.2087,0.7678,15.2,0.0015335249960070276,4.168359815924285e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0533/20250225111104
32,TUBE-02,RT-XRM43971-0540,531,GOE,RM43971,1190572,2025-02-06T22:07:44.579593,3.9294,0.4375,1.7192,17.58,0.001626750476190476,4.139735535908174e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0540/20250225122002
32,TUBE-02,RT-XRM43971-0537,532,CHG,RM43971,1190562,2025-02-06T05:27:29.794320,2.8326,0.1558,0.4414,10.71,8.682926829268293e-05,3.0647938377888534e-08,http://130.56.245.232/photo360/v1/RT-XRM43971-0537/20250225113330
32,TUBE-02,RT-XRM43971-0535,533,BIF,RM43971,1190577,2025-02-06T21:39:46.709749,4.3061,0.1337,0.5759,11.29,0.001988182498130142,4.6157318978989417e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0535/20250225112330
33,TUBE-04,RT-XRM43971-0368,534,HGM,RM43971,1190572,2025-02-04T05:06:09.808808,4.329,0.1139,0.4931,9.63,0.0017954784899034241,4.147333198134253e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0368/20250312102411
33,TUBE-04,RT-XRM43971-0361,535,HGM,RM43971,1190579,2025-02-04T04:50:23.857581,5.0055,0.1863,0.9325,14.62,0.006089282519234211,1.2165504915102772e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0361/20250312093304
33,TUBE-04,RT-XRM43971-0366,536,HGM,RM43971,1190572,2025-02-04T05:00:57.030399,3.885134,0.084966,0.3301,12.44,0.0017484248601401344,4.500353428254064e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0366/20250312101305
33,TUBE-04,RT-XRM43971-0362,537,HGM,RM43971,1190579,2025-02-04T04:51:09.629674,4.7178,0.1449,0.6838,9.65,0.0022065286404416838,4.6757238958759875e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0362/20250312093922
33,TUBE-04,RT-XRM43971-0373,538,HGM,RM43971,1190569,2025-02-04T05:18:33.264436,4.3802,0.1102,0.4827,10.75,0.003813085299455536,8.705241350735448e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0373/20250312104646
33,TUBE-04,RT-XRM43971-0363,539,HGM,RM43971,1190579,2025-02-04T04:54:36.448107,5.1954,0.1329,0.6903,13.46,0.006679025583145222,1.2858793278284803e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0363/20250312094421
33,TUBE-04,RT-XRM43971-0371,540,SHL,RM43971,1190574,2025-02-04T05:16:04.717875,3.7498,0.1096,0.411,10.37,0.002403254257907542,6.408678021086781e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0371/20250312103739
33,TUBE-04,RT-XRM43971-0364,541,HGM,RM43971,1190572,2025-02-04T04:58:43.686820,4.2588,0.1425,0.607,14.33,0.002214842105263158,5.199588138385502e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0364/20250312095023
33,TUBE-04,RT-XRM43971-0372,542,HGM,RM43971,1190569,2025-02-04T05:17:46.378229,4.946549,0.073247,0.3623,11.53,0.0053296835820352126,1.0775140307295979e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0372/20250312104237
33,TUBE-04,RT-XRM43971-0365,543,HGM,RM43971,1190572,2025-02-04T05:00:06.760097,4.3244,0.1343,0.5806,10.77,0.0025607098535616775,5.923240326099436e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0365/20250312100833
33,TUBE-04,RT-XRM43971-0367,544,HGM,RM43971,1190572,2025-02-04T05:01:50.822491,4.232,0.1852,0.7839,12.73,0.0014122210223182143,3.3364374707658284e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0367/20250312101846
33,TUBE-04,RT-XRM43971-0369,545,HGM,RM43971,1190572,2025-02-04T05:06:56.744148,4.541,0.1082,0.4915,10.58,0.012011706715958102,2.6442861987114276e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0369/20250312102841
33,TUBE-04,RT-XRM43971-0374,546,HGH,RM43971,1190574,2025-02-04T21:35:11.117623,3.832624,0.519174,1.9898,15.25,0.001634525868655467,4.2647669782557715e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0374/20250312105138
33,TUBE-04,RT-XRM43971-0370,547,SHL,RM43971,1190574,2025-02-04T05:15:13.866967,3.4154,0.1457,0.4975,11.16,0.0007828002745367194,2.2925427135678394e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0370/20250312103310
33,TUBE-04,RT-XRM43971-0378,548,HGH,RM43971,1190579,2025-02-04T21:44:02.206900,3.863001,0.465752,1.7992,14.09,0.0015352734216206622,3.974303394101082e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0378/20250312110615
33,TUBE-04,RT-XRM43971-0381,549,HGH,RM43971,1190579,2025-02-04T21:51:01.991588,5.0773,0.2948,1.4966,13.45,0.05908073270013569,1.1637712147534413e-05,http://130.56.245.232/photo360/v1/RT-XRM43971-0381/20250312113148
33,TUBE-04,RT-XRM43971-0384,550,HGH,RM43971,1190579,2025-02-04T22:10:08.625972,5.1311,0.1439,0.7383,11.76,0.0023671531155895296,4.6137523138742157e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0384/20250312114921
33,TUBE-04,RT-XRM43971-0385,551,HGH,RM43971,1190583,2025-02-04T22:14:16.197402,4.777513,0.388342,1.8553,16.18,0.008216812328651893,1.7199015433263265e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0385/20250312115351
33,TUBE-04,RT-XRM43971-0383,552,HGH,RM43971,1190579,2025-02-04T21:58:22.751969,4.5184,0.2147,0.9702,14.65,0.010602080422294675,2.346182917611489e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0383/20250312114139
33,TUBE-04,RT-XRM43971-0382,553,HGH,RM43971,1190579,2025-02-04T21:55:23.689835,4.3553,0.3499,1.524,15.46,0.004923501952938936,1.1304024496937885e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0382/20250312113714
33,TUBE-04,RT-XRM43971-0379,554,HGH,RM43971,1190579,2025-02-04T21:46:12.829940,4.8167,0.1242,0.5981,12.94,0.0025421631776704236,5.278994593992086e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0379/20250312112246
33,TUBE-04,RT-XRM43971-0377,555,HGH,RM43971,1190579,2025-02-03T04:50:39.384669,4.8353,0.3909,1.8903,14.53,0.002959324635456638,6.119663545468974e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0377/20250312110128
33,TUBE-04,RT-XRM43971-0380,556,HGH,RM43971,1190579,2025-02-04T21:48:38.645522,4.667,0.2426,1.1321,13.96,0.001882948612256114,4.0350086859229155e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0380/20250312112716
33,TUBE-04,RT-XRM43971-0390,557,HGH,RM43971,1190585,2025-02-04T22:33:45.207506,5.1366,0.3135,1.6103,18.7,0.0508213716108453,9.8941191082407e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0390/20250312124234
33,TUBE-04,RT-XRM43971-0389,558,HGH,RM43971,1190583,2025-02-04T22:25:57.238553,5.1576,0.1807,0.9321,11.43,0.0025830105146651913,5.007509923827916e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0389/20250312122051
34,XE1501,RT-XRM43971-0201,559,HGM,RM43971,1190579,2025-02-10T10:00:37.339121,4.5776,0.6004,2.7485,18.84,0.0029304352653786356,6.401431083621369e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0201/20250220094524
34,XE1501,RT-XRM43971-0206,560,HGM,RM43971,1190579,2025-02-10T10:00:36.970284,4.6977,0.3751,1.7619,13.96,0.0019841464498355998,4.2241519571674523e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0206/20250220095042
34,XE1501,RT-XRM43971-0221,561,HGM,RM43971,1190579,2025-02-10T10:00:35.848336,5.0464,0.2347,1.1842,13.95,0.004147663684135776,8.22037381073017e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0221/20250220095523
34,XE1501,RT-XRM43971-0188,562,HGM,RM43971,1190577,2025-02-10T10:00:30.674255,4.7177,0.2328,1.0982,12.62,0.001841852806414662,3.904419352880471e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0188/20250220093500
34,XE1501,RT-XRM43971-0061,563,HGM,RM43971,1190572,2025-02-10T10:00:22.600739,4.8856,0.3176,1.5516,19.26,0.00502686817800168,1.02895935378534e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0061/20250220090326
34,XE1501,RT-XRM43971-0095,564,HGM,RM43971,1190574,2025-02-10T10:00:25.020204,4.6409,0.384,1.7822,17.8,0.008042100694444445,1.7327834511652266e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0095/20250220092422
34,XE1501,RT-XRM43971-0502,565,GOV,RM43971,1190579,2025-02-06T04:17:46.692994,4.1137,0.3354,1.3796,12.46,0.0013257901013714968,3.223180632067266e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0502/20250219150555
34,XE1501,RT-XRM43971-0091,566,HGM,RM43971,1190574,2025-02-10T10:00:24.725722,4.9683,0.3874,1.9248,19.08,0.0036519101703665464,7.35011429758936e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0091/20250220091917
34,XE1501,RT-XRM43971-0505,567,GOV,RM43971,1190579,2025-01-30T05:25:22.608267,4.4526,0.2942,1.3098,13.12,0.046038975753455696,1.0341018985086782e-05,http://130.56.245.232/photo360/v1/RT-XRM43971-0505/20250219151150
34,XE1501,RT-XRM43971-0105,568,HGM,RM43971,1190574,2025-02-10T10:00:26.800540,5.1928,0.1842,0.9564,12.77,0.007716793340571842,1.4862330963334727e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0105/20250220093024
