measurement_id,particle_id,ore_type,rm_number,density_bin,density_bin_g_per_cm3,operator,density_g_per_cm3,density_g_per_cm3_std,machine,cup,created_at,valid,volume_measurement_id,volume_cm3,volume_valid
628,RT-XRM43971-0424,GOE,RM43971,1190577,3.55,Indiana Veal,3.9161,0.0033,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 12:20:02.007337+11:00,True,491,0.4961,True
629,RT-XRM43971-0425,GOE,RM43971,1190577,3.55,Indiana Veal,4.188,0.0123,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 12:20:02.074836+11:00,True,492,0.265,True
630,RT-XRM43971-0426,GOE,RM43971,1190569,2.75,Indiana Veal,4.2517,0.0245,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 12:30:01.857805+11:00,True,493,0.0821,True
631,RT-XRM43971-0427,GMO,RM43971,1190574,3.25,Indiana Veal,4.2923,0.0123,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 12:40:02.667882+11:00,True,494,0.1738,True
632,RT-XRM43971-0428,GMO,RM43971,1190574,3.25,Indiana Veal,4.3254,0.0079,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 12:50:03.007066+11:00,True,495,0.137,True
633,RT-XRM43971-0429,GMO,RM43971,1190574,3.25,Indiana Veal,4.3451,0.0071,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 13:00:02.224707+11:00,True,496,0.1787,True
634,RT-XRM43971-0430,GMO,RM43971,1190577,3.55,Indiana Veal,4.3519,0.0115,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 13:00:02.293891+11:00,True,497,0.3797,True
635,RT-XRM43971-0431,GMO,RM43971,1190577,3.55,Indiana Veal,4.2327,0.0041,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 14:00:02.339609+11:00,True,498,0.2843,True
636,RT-XRM43971-0432,GMO,RM43971,1190577,3.55,Indiana Veal,4.5077,0.0079,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 14:10:02.164633+11:00,True,499,0.2195,True
637,RT-XRM43971-0433,GMO,RM43971,1190577,3.55,Indiana Veal,4.4449,0.0066,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 14:20:01.999919+11:00,True,500,0.1607,True
638,RT-XRM43971-0434,GMO,RM43971,1190577,3.55,Indiana Veal,4.5965,0.0059,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 14:30:01.802748+11:00,True,501,0.1785,True
639,RT-XRM43971-0435,GMO,RM43971,1190577,3.55,Indiana Veal,4.261,0.0036,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 14:40:02.685560+11:00,True,502,0.2249,True
640,RT-XRM43971-0436,GMO,RM43971,1190583,4.1499999999999995,Indiana,5.8709,,AccuPyc III,,2025-02-13 14:50:02.729199+11:00,True,503,0.1693,True
641,RT-XRM43971-0436,GMO,RM43971,1190583,4.1499999999999995,Indiana Veal,5.0633,0.0099,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 15:00:03.006715+11:00,True,504,0.1961,True
642,RT-XRM43971-0437,GOL,RM43971,1190560,1.85,Indiana Veal,4.3416,0.027,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 15:10:02.005037+11:00,True,505,0.061,True
643,RT-XRM43971-0438,GOL,RM43971,1190574,3.25,Indiana Veal,3.7158,0.004,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 15:20:01.790908+11:00,True,506,0.5079,True
644,RT-XRM43971-0439,GOL,RM43971,1190569,2.75,Indiana Veal,4.0827,0.0052,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 15:30:03.002275+11:00,True,507,0.2844,True
645,RT-XRM43971-0440,GOL,RM43971,1190569,2.75,Indiana Veal,3.9511,0.0083,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 15:40:01.809316+11:00,True,508,0.1065,True
646,RT-XRM43971-0441,GOE,RM43971,1190569,2.75,Indiana Veal,4.0705,0.0072,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 15:40:01.876429+11:00,True,509,0.1228,True
647,RT-XRM43971-0442,SHL,RM43971,1190560,1.85,Indiana Veal,3.9299,0.0106,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 15:50:02.663120+11:00,True,510,0.0642,True
648,RT-XRM43971-0443,SHL,RM43971,1190562,2.05,Indiana Veal,3.4631,0.0122,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-13 16:00:03.008919+11:00,True,511,0.1179,True
649,RT-XRM43971-0444,SHL,RM43971,1190562,2.05,Indiana Veal,3.1969,0.0154,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 08:40:02.716103+11:00,True,512,0.1542,True
650,RT-XRM43971-0445,SHL,RM43971,1190564,2.25,Indiana Veal,2.8391,0.0059,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 08:50:02.483563+11:00,True,513,0.2946,True
651,RT-XRM43971-0446,SHL,RM43971,1190562,2.05,Indiana Veal,3.1781,0.0115,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 08:50:02.547041+11:00,True,514,0.1343,True
652,RT-XRM43971-0447,SHL,RM43971,1190562,2.05,Indiana Veal,2.8297,0.0111,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 09:00:02.329913+11:00,True,515,0.1151,True
653,RT-XRM43971-0448,SHL,RM43971,1190567,2.55,Indiana Veal,3.4457,0.0155,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 09:10:03.009852+11:00,True,516,0.2151,True
654,RT-XRM43971-0449,SHL,RM43971,1190564,2.25,Indiana Veal,3.8844,0.0234,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 09:20:01.842754+11:00,True,517,0.0939,True
655,RT-XRM43971-0450,SHL,RM43971,1190564,2.25,Indiana Veal,3.4714,0.0079,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 09:20:01.920714+11:00,True,518,0.3527,True
656,RT-XRM43971-0500,GOV,RM43971,1190572,3.05,Indiana Veal,4.121,0.004,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 09:30:02.014601+11:00,True,519,0.1314,True
657,RT-XRM43971-0501,GOV,RM43971,1190577,3.55,Indiana Veal,4.1749,0.0048,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 09:40:01.865257+11:00,True,520,0.2291,True
658,RT-XRM43971-0502,GOV,RM43971,1190579,3.75,Indiana Veal,4.1137,0.0015,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 09:40:01.936894+11:00,True,521,0.3354,True
659,RT-XRM43971-0503,GOV,RM43971,1190579,3.75,Indiana Veal,4.1371,0.0152,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 09:50:01.752639+11:00,True,522,0.0994,True
660,RT-XRM43971-0504,GOV,RM43971,1190579,3.75,Indiana Veal,4.1053,0.0033,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 10:00:02.539918+11:00,True,523,0.1988,True
661,RT-XRM43971-0505,GOV,RM43971,1190579,3.75,Indiana Veal,4.4526,0.0022,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 10:10:03.687589+11:00,True,524,0.2942,True
662,RT-XRM43971-0506,GMO,RM43971,1190579,3.75,Indiana Veal,4.4653,0.0035,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 10:20:02.512844+11:00,True,525,0.1633,True
663,RT-XRM43971-0507,GMO,RM43971,1190579,3.75,Indiana Veal,4.4549,0.0052,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 10:20:02.578397+11:00,True,526,0.2141,True
664,RT-XRM43971-0508,GMO,RM43971,1190579,3.75,Indiana Veal,4.7057,0.0042,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 10:30:02.406033+11:00,True,527,0.2255,True
665,RT-XRM43971-0509,GMO,RM43971,1190579,3.75,Indiana Veal,4.4793,0.0018,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 10:40:02.215743+11:00,True,528,0.1718,True
666,RT-XRM43971-0510,GOC,RM43971,1190572,3.05,Indiana Veal,4.5155,0.0091,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 10:50:03.009281+11:00,True,529,0.2111,True
667,RT-XRM43971-0511,GOC,RM43971,1190572,3.05,Indiana Veal,4.0483,0.0018,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 10:50:03.072934+11:00,True,530,0.2363,True
668,RT-XRM43971-0512,GOC,RM43971,1190572,3.05,Indiana Veal,4.2759,0.0067,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 11:00:01.932289+11:00,True,531,0.1001,True
669,RT-XRM43971-0513,GOC,RM43971,1190574,3.25,Indiana Veal,4.0966,0.0049,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 13:30:02.525274+11:00,True,532,0.4936,True
670,RT-XRM43971-0514,GOC,RM43971,1190574,3.25,Indiana Veal,3.921,0.0048,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 13:40:02.319855+11:00,True,533,0.4017,True
671,RT-XRM43971-0515,GOC,RM43971,1190574,3.25,Indiana Veal,4.1586,0.0056,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 13:40:02.387137+11:00,True,534,0.2473,True
672,RT-XRM43971-0516,GOC,RM43971,1190574,3.25,Indiana Veal,4.098,0.0042,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 13:50:03.003955+11:00,True,535,0.2041,True
673,RT-XRM43971-0517,GOC,RM43971,1190574,3.25,Indiana Veal,4.1037,0.0031,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 14:00:02.002047+11:00,True,536,0.1612,True
674,RT-XRM43971-0518,GMI,RM43971,1190567,2.55,Indiana Veal,3.979,0.0151,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 14:10:01.812171+11:00,True,537,0.0957,True
675,RT-XRM43971-0519,GOC,RM43971,1190577,3.55,Indiana Veal,4.6235,0.0057,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 14:20:03.003506+11:00,True,538,0.3621,True
676,RT-XRM43971-0520,GOC,RM43971,1190577,3.55,Indiana Veal,4.0506,0.002,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 14:30:01.961665+11:00,True,539,0.2543,True
677,RT-XRM43971-0521,GOC,RM43971,1190577,3.55,Indiana Veal,4.0606,0.0048,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 14:40:02.006545+11:00,True,540,0.493,True
678,RT-XRM43971-0522,GOC,RM43971,1190577,3.55,Indiana Veal,4.4085,0.025,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 14:50:01.987834+11:00,True,541,0.4218,True
679,RT-XRM43971-0523,GMI,RM43971,1190567,2.55,Indiana Veal,4.2185,0.0106,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 15:00:01.798923+11:00,True,542,0.1432,True
680,RT-XRM43971-0526,GMI,RM43971,1190574,3.25,Indiana Veal,4.1856,0.0113,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 15:10:02.997399+11:00,True,543,0.2055,True
681,RT-XRM43971-0528,GMI,RM43971,1190577,3.55,Indiana Veal,4.4285,0.0042,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 15:10:03.060384+11:00,True,544,0.5292,True
682,RT-XRM43971-0525,GMI,RM43971,1190572,3.05,Indiana Veal,4.4351,0.0025,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 15:20:01.994462+11:00,True,545,0.5083,True
683,RT-XRM43971-0524,GMI,RM43971,1190572,3.05,Indiana Veal,4.4453,0.0034,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 15:40:02.656391+11:00,True,546,0.4911,True
684,RT-XRM43971-0527,GMI,RM43971,1190577,3.55,Indiana Veal,4.5819,0.0048,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 15:40:02.719486+11:00,True,547,0.3048,True
685,RT-XRM43971-0529,GOS,RM43971,1190572,3.05,Indiana Veal,4.0169,0.0086,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 16:00:02.965299+11:00,True,548,0.415,True
686,RT-XRM43971-0530,GOS,RM43971,1190572,3.05,Indiana Veal,3.8498,0.0053,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 16:10:01.781949+11:00,True,549,0.4023,True
687,RT-XRM43971-0531,GOS,RM43971,1190574,3.25,Indiana Veal,4.0267,0.0032,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-14 16:20:02.574880+11:00,True,550,0.1852,True
688,RT-XRM43971-0532,BPO,RM43971,1190569,2.75,Indiana Veal,3.8962,0.0053,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 10:50:02.708177+11:00,True,551,0.1548,True
689,RT-XRM43971-0533,BPO,RM43971,1190567,2.55,Indiana Veal,3.6798,0.0031,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 11:10:02.228732+11:00,True,552,0.2087,True
690,RT-XRM43971-0534,BIF,RM43971,1190577,3.55,Indiana Veal,5.1209,0.0025,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 11:20:03.006673+11:00,True,553,0.2288,True
691,RT-XRM43971-0535,BIF,RM43971,1190577,3.55,Indiana Veal,4.3061,0.0058,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 12:20:02.278997+11:00,True,554,0.1337,True
692,RT-XRM43971-0536,BIF,RM43971,1190577,3.55,Indiana Veal,4.4115,0.003,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 12:20:02.353672+11:00,True,555,0.2192,True
693,RT-XRM43971-0537,CHG,RM43971,1190562,2.05,Indiana Veal,2.8326,0.0049,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 12:30:03.029938+11:00,True,556,0.1558,True
694,RT-XRM43971-0538,CHG,RM43971,1190564,2.25,Indiana Veal,2.8525,0.0094,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 12:40:01.916421+11:00,True,557,0.1153,True
695,RT-XRM43971-0539,SHF,RM43971,1190560,1.85,Indiana Veal,3.1006,0.0142,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 12:50:02.724448+11:00,True,558,0.0637,True
696,RT-XRM43971-0540,GOE,RM43971,1190572,3.05,Indiana Veal,3.9294,0.0024,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 13:10:02.563576+11:00,True,559,0.4375,True
697,RT-XRM43971-0541,GOE,RM43971,1190572,3.05,Indiana Veal,4.0031,0.0031,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 13:30:02.418206+11:00,True,560,0.3481,True
698,RT-XRM43971-0542,GOE,RM43971,1190572,3.05,Indiana Veal,4.081,0.0033,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 13:50:01.844854+11:00,True,561,0.378,True
699,RT-XRM43971-0543,GOE,RM43971,1190572,3.05,Indiana Veal,3.9787,0.0111,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 14:00:03.122651+11:00,True,562,0.2431,True
700,RT-XRM43971-0544,GOE,RM43971,1190572,3.05,Indiana Veal,4.0851,0.0027,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 14:10:01.964282+11:00,True,563,0.23,True
701,RT-XRM43971-0545,GOE,RM43971,1190572,3.05,Indiana Veal,4.3421,0.0067,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 14:20:01.814195+11:00,True,564,0.1519,True
702,RT-XRM43971-0546,GOE,RM43971,1190572,3.05,Indiana Veal,3.6469,0.0018,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 14:20:01.881595+11:00,True,565,0.2364,True
703,RT-XRM43971-0547,GOE,RM43971,1190572,3.05,Indiana Veal,4.2514,0.0057,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-17 14:40:03.128708+11:00,True,566,0.1296,True
704,RT-XRM43971-0234,HGM,RM43971,1190579,3.75,Indiana Veal,5.2861,0.012,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-18 14:30:02.211925+11:00,True,567,0.1239,True
705,RT-XRM43971-0098,HGM,RM43971,1190574,3.25,Indiana Veal,4.7764,0.0017,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-18 15:20:02.345047+11:00,True,568,0.2357,True
706,RT-XRM43971-0099,HGM,RM43971,1190574,3.25,Indiana Veal,4.2213,0.0021,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-02-18 15:30:03.012062+11:00,True,569,0.3283,True
707,RT-XRM43971-0601,GOL,RM43971,1190561,1.95,Indiana Veal,3.4871,0.0204,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 08:50:02.731774+11:00,True,570,0.1883,True
708,RT-XRM43971-0602,SHL,RM43971,1190561,1.95,Indiana Veal,3.3701,0.0292,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 09:00:02.507223+11:00,True,571,0.0652,True
709,RT-XRM43971-0603,SHL,RM43971,1190561,1.95,Indiana Veal,3.4592,0.0282,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 09:10:02.379830+11:00,True,572,0.0696,True
710,RT-XRM43971-0604,SHL,RM43971,1190561,1.95,Indiana Veal,2.7805,0.0084,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 09:10:02.429217+11:00,True,573,0.1877,True
711,RT-XRM43971-0605,GOL,RM43971,1190563,2.15,Indiana Veal,3.504,0.0091,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 09:20:02.425247+11:00,True,574,0.1806,True
712,RT-XRM43971-0606,SHL,RM43971,1190563,2.15,Indiana Veal,3.3247,0.0147,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 09:30:02.196768+11:00,True,575,0.3439,True
713,RT-XRM43971-0607,SHL,RM43971,1190563,2.15,Indiana Veal,2.7707,0.0067,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 09:40:01.975820+11:00,True,576,0.1373,True
714,RT-XRM43971-0608,MHT,RM43971,1190563,2.15,Indiana Veal,5.6633,0.0401,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 09:50:01.844969+11:00,True,577,0.0314,True
715,RT-XRM43971-0609,SHL,RM43971,1190565,2.3499999999999996,Indiana Veal,3.7748,0.0112,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 10:00:02.619004+11:00,True,578,0.1641,True
716,RT-XRM43971-0610,SHL,RM43971,1190565,2.3499999999999996,Indiana Veal,3.8169,0.0253,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 10:10:02.584157+11:00,True,579,0.4019,True
717,RT-XRM43971-0611,HGM,RM43971,1190565,2.3499999999999996,Indiana Veal,5.0004,0.0185,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 10:20:02.719216+11:00,True,580,0.0574,True
718,RT-XRM43971-0612,HGM,RM43971,1190565,2.3499999999999996,Indiana Veal,3.5335,0.0125,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 10:30:02.499583+11:00,True,581,0.1025,True
719,RT-XRM43971-0613,GOC,RM43971,1190565,2.3499999999999996,Indiana Veal,2.7055,0.0035,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 10:40:02.306837+11:00,True,582,0.2395,True
720,RT-XRM43971-0614,HGF,RM43971,1190565,2.3499999999999996,Indiana Veal,4.2903,0.0058,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 10:40:02.361630+11:00,True,583,0.1028,True
721,RT-XRM43971-0615,HGF,RM43971,1190565,2.3499999999999996,Indiana Veal,4.3819,0.0063,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 11:00:01.768124+11:00,True,584,0.1144,True
722,RT-XRM43971-0616,GOL,RM43971,1190568,2.65,Indiana Veal,4.0901,0.0174,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 11:10:02.722907+11:00,True,585,0.1732,True
723,RT-XRM43971-0617,H2M,RM43971,1190568,2.65,Indiana Veal,5.2138,0.0185,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 11:20:02.724532+11:00,True,586,0.0746,True
724,RT-XRM43971-0618,GOV,RM43971,1190568,2.65,Indiana Veal,4.1379,0.0117,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 11:30:02.598832+11:00,True,587,0.0832,True
725,RT-XRM43971-0619,GLA,RM43971,1190568,2.65,Indiana Veal,3.8406,0.0056,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 11:40:02.386258+11:00,True,588,0.1822,True
726,RT-XRM43971-0620,GOC,RM43971,1190568,2.65,Indiana Veal,4.1117,0.0098,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 11:40:02.451133+11:00,True,589,0.096,True
727,RT-XRM43971-0621,GOC,RM43971,1190568,2.65,Indiana Veal,4.2191,0.0123,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 12:00:03.068414+11:00,True,590,0.0857,True
728,RT-XRM43971-0622,HGF,RM43971,1190568,2.65,Indiana Veal,4.8068,0.0239,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 12:10:02.365375+11:00,True,591,0.1253,True
729,RT-XRM43971-0623,HGF,RM43971,1190568,2.65,Indiana Veal,4.1806,0.0105,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 12:20:02.406758+11:00,True,592,0.0979,True
730,RT-XRM43971-0624,GMI,RM43971,1190568,2.65,Indiana Veal,4.1275,0.0148,AccuPyc 1350 100 cm³ (TS) SN: 3233,3.5cc Cup new,2025-03-20 12:30:02.291838+11:00,True,593,0.1472,True
731,RT-XRM43971-0625,GMI,RM43971,1190568,2.65,Indiana Veal,4.2972,0.0422,AccuPyc 1350 100 cm³ (TS) SN: 3233,1 cc cup no frit,2025-03-22 09:00:02.736064+11:00,True,594,0.1366,True
732,RT-XRM43971-0626,GMI,RM43971,1190568,2.65,Indiana Veal,5.2037,0.086,AccuPyc 1350 100 cm³ (TS) SN: 3233,1 cc cup no frit,2025-03-22 09:10:02.526306+11:00,True,595,0.0815,True
733,RT-XRM43971-0627,HGM,RM43971,1190568,2.65,Indiana Veal,4.75,0.0421,AccuPyc 1350 100 cm³ (TS) SN: 3233,1 cc cup no frit,2025-03-22 09:10:02.581899+11:00,True,596,0.1279,True
734,RT-XRM43971-0628,HGM,RM43971,1190568,2.65,Indiana Veal,4.1843,0.0198,AccuPyc 1350 100 cm³ (TS) SN: 3233,1 cc cup no frit,2025-03-22 09:20:02.396562+11:00,True,597,0.1482,True
735,RT-XRM43971-0629,HGM,RM43971,1190568,2.65,Indiana Veal,4.1838,0.0195,AccuPyc 1350 100 cm³ (TS) SN: 3233,1 cc cup no frit,2025-03-22 09:30:02.493955+11:00,True,598,0.127,True
736,RT-XRM43971-0630,HGM,RM43971,1190568,2.65,Indiana Veal,4.3377,0.0387,AccuPyc 1350 100 cm³ (TS) SN: 3233,1 cc cup no frit,2025-03-22 09:40:02.700788+11:00,True,599,0.1108,True
737,RT-XRM43971-0631,GOS,RM43971,1190568,2.65,Indiana Veal,4.1583,0.0448,AccuPyc 1350 100 cm³ (TS) SN: 3233,1 cc cup no frit,2025-03-22 09:50:02.514958+11:00,True,600,0.09,True
738,RT-XRM43971-0632,GOS,RM43971,1190568,2.65,Indiana Veal,3.5606,0.0163,AccuPyc 1350 100 cm³ (TS) SN: 3233,1 cc cup no frit,2025-03-22 09:50:02.569826+11:00,True,601,0.2155,True
739,RT-XRM43971-0644,GMX,RM43971,1190570,2.8499999999999996,Indiana Veal,4.051,0.0451,AccuPyc 1350 100 cm³ (TS) SN: 3233,1 cc cup no frit,2025-03-22 10:00:02.475087+11:00,True,602,0.1176,True
740,RT-XRM43971-0637,BPO,RM43971,1190570,2.8499999999999996,Indiana Veal,4.0002,0.0245,AccuPyc 1350 100 cm³ (TS) SN: 3233,1 cc cup no frit,2025-03-22 10:10:02.347226+11:00,True,603,0.1086,True
741,RT-XRM43971-0652,GOE,RM43971,1190570,2.8499999999999996,Indiana Veal,4.0482,0.0338,AccuPyc 1350 100 cm³ (TS) SN: 3233,1 cc cup no frit,2025-03-22 10:20:02.364550+11:00,True,604,0.1655,True
742,RT-XRM43971-0653,GOE,RM43971,1190570,2.8499999999999996,Indiana Veal,4.0646,0.0102,AccuPyc 1350 100 cm³ (TS) SN: 3233,1 cc cup no frit,2025-03-22 10:40:01.937958+11:00,True,605,0.1607,True
743,RT-XRM43971-0654,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,3.7686,0.0222,AccuPyc 1350 100 cm³ (TS) SN: 3233,1 cc cup no frit,2025-03-22 10:50:02.750336+11:00,True,606,0.1398,True
744,RT-XRM43971-0656,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,3.9275,0.007,AccuPyc 1350 100 cm³ (TS) SN: 3233,1 cc cup no frit,2025-03-22 11:00:02.529636+11:00,True,607,0.1979,True
745,RT-XRM43971-0664,HGM,RM43971,1190570,2.8499999999999996,Indiana Veal,4.9552,0.0416,AccuPyc 1350 100 cm³ (TS) SN: 3233,1 cc cup no frit,2025-03-22 11:00:02.586729+11:00,True,608,0.0956,True
